Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2020-102029,2020-01-08,2020-01-15,Second Class,CUST-6403,Manuela Granados,Consumer,Argentina,Buenos Aires,,96062,East,PROD-6185,Technology,Accessories,Accessories 195,5615.04,9,0.15,732.53
CA-2024-102030,2024-09-21,2024-09-26,Standard Class,CUST-9165,David Charry,Consumer,Canada,Montreal,,88110,South,PROD-5171,Office Supplies,Paper,Paper 426,32.13,1,0.11,10.13
CA-2023-102031,2023-12-30,2024-01-02,Second Class,CUST-5167,Manuela Granados,Consumer,Canada,Toronto,,61910,West,PROD-2022,Office Supplies,Paper,Paper 532,38.46,1,0.2,-3.15
CA-2019-102032,2019-08-16,2019-08-21,Standard Class,CUST-3021,Luisa Morales,Consumer,United States,New York,,84398,North,PROD-3676,Technology,Phones,Phones 517,535.39,1,0.36,-83.27
CA-2024-102033,2024-02-01,2024-02-03,Standard Class,CUST-4481,Sara Lopez,Home Office,Chile,Concepción,,52384,North,PROD-6772,Office Supplies,Art,Art 525,3.38,2,0.16,-0.03
CA-2020-102034,2020-06-24,2020-06-25,Standard Class,CUST-3545,Maria Garcia,Consumer,Brazil,Brasília,,60966,East,PROD-8665,Office Supplies,Paper,Paper 578,448.71,9,0.0,157.35
CA-2024-102035,2024-10-03,2024-10-06,Standard Class,CUST-1093,Manuela Granados,Home Office,United States,Los Angeles,,49708,South,PROD-9186,Technology,Copiers,Copiers 321,2125.45,4,0.2,29.35
CA-2023-102036,2023-08-29,2023-09-05,Standard Class,CUST-1901,Carlos Ramirez,Corporate,Mexico,CDMX,,55805,West,PROD-6903,Office Supplies,Storage,Storage 258,186.78,9,0.07,46.31
CA-2024-102037,2024-02-15,2024-02-22,Standard Class,CUST-8720,Juan Perez,Corporate,United States,Austin,,52125,Central,PROD-3621,Furniture,Chairs,Chairs 681,1896.71,4,0.26,-39.15
CA-2019-102038,2019-08-25,2019-08-27,Same Day,CUST-8388,Maria Garcia,Consumer,United States,Austin,,69247,East,PROD-5592,Technology,Copiers,Copiers 496,1210.47,5,0.1,247.99
CA-2024-102039,2024-03-08,2024-03-10,Same Day,CUST-9391,David Charry,Consumer,United States,Los Angeles,,84658,North,PROD-9369,Technology,Copiers,Copiers 423,233.9,2,0.21,-20.11
CA-2022-102040,2022-06-16,2022-06-19,Same Day,CUST-8721,Juan Perez,Consumer,Canada,Toronto,,59457,South,PROD-3157,Furniture,Chairs,Chairs 553,4449.22,9,0.23,464.35
CA-2019-102041,2019-03-31,2019-04-05,Standard Class,CUST-3127,Carlos Ramirez,Corporate,Chile,Concepción,,33860,Central,PROD-4639,Technology,Copiers,Copiers 179,4384.02,4,0.06,1286.17
CA-2023-102042,2023-06-10,2023-06-16,First Class,CUST-1309,Alejandro Robles,Consumer,Colombia,Bogotá,,85226,Central,PROD-4414,Furniture,Chairs,Chairs 670,509.38,1,0.19,-49.96
CA-2021-102043,2021-11-08,2021-11-15,Standard Class,CUST-1458,David Charry,Corporate,United States,Seattle,,59489,West,PROD-8580,Office Supplies,Envelopes,Envelopes 901,33.95,8,0.12,3.15
CA-2019-102044,2019-01-13,2019-01-20,Same Day,CUST-7610,Alejandro Robles,Consumer,Spain,Barcelona,,21804,Central,PROD-3138,Furniture,Chairs,Chairs 294,962.28,3,0.09,319.47
CA-2021-102045,2021-06-11,2021-06-13,Same Day,CUST-2563,Carlos Ramirez,Home Office,Canada,Vancouver,,34884,South,PROD-7343,Technology,Phones,Phones 184,2326.39,3,0.15,284.49
CA-2019-102046,2019-10-27,2019-10-31,Standard Class,CUST-1960,Maria Garcia,Consumer,Mexico,Guadalajara,,65919,North,PROD-9629,Technology,Phones,Phones 456,8562.46,9,0.15,115.53
CA-2019-102047,2019-07-05,2019-07-07,First Class,CUST-4600,Alejandro Robles,Corporate,Mexico,Monterrey,,49210,West,PROD-6210,Furniture,Tables,Tables 413,608.43,2,0.41,-147.26
CA-2023-102048,2023-10-02,2023-10-08,Standard Class,CUST-3807,Luisa Morales,Consumer,Canada,Toronto,,45931,North,PROD-6190,Office Supplies,Paper,Paper 941,330.86,7,0.02,99.97
CA-2022-102049,2022-11-12,2022-11-17,Same Day,CUST-9155,Luisa Morales,Corporate,Argentina,Córdoba,,97258,North,PROD-8069,Furniture,Tables,Tables 855,3726.06,7,0.14,199.42
CA-2019-102050,2019-09-19,2019-09-24,First Class,CUST-7444,Luisa Morales,Corporate,Brazil,Rio de Janeiro,,85338,East,PROD-2840,Furniture,Tables,Tables 855,1878.97,5,0.28,-211.36
CA-2019-102051,2019-09-04,2019-09-08,Second Class,CUST-1452,Alejandro Robles,Consumer,Brazil,Rio de Janeiro,,81007,South,PROD-9533,Furniture,Bookcases,Bookcases 393,344.4,4,0.11,46.89
CA-2019-102052,2019-10-10,2019-10-17,Second Class,CUST-2505,Carlos Ramirez,Consumer,Spain,Madrid,,42977,West,PROD-8409,Furniture,Bookcases,Bookcases 245,3081.86,6,0.14,14.96
CA-2024-102053,2024-04-17,2024-04-19,Standard Class,CUST-3995,David Charry,Consumer,Peru,Arequipa,,83311,Central,PROD-1052,Furniture,Furnishings,Furnishings 812,850.91,2,0.12,-17.99
CA-2019-102054,2019-05-10,2019-05-15,Same Day,CUST-3469,Maria Garcia,Home Office,United States,Austin,,41109,West,PROD-2474,Technology,Phones,Phones 427,5670.87,6,0.06,1629.68
CA-2022-102055,2022-03-21,2022-03-27,Same Day,CUST-7564,Maria Garcia,Consumer,Mexico,Monterrey,,57917,West,PROD-2336,Technology,Phones,Phones 309,1323.25,2,0.08,161.02
CA-2023-102056,2023-08-02,2023-08-05,Second Class,CUST-5040,Luisa Morales,Corporate,Canada,Toronto,,28211,North,PROD-8085,Furniture,Furnishings,Furnishings 535,844.97,4,0.56,-682.99
CA-2021-102057,2021-01-07,2021-01-08,Second Class,CUST-9532,Alejandro Robles,Consumer,United States,Seattle,,25154,East,PROD-1733,Office Supplies,Storage,Storage 473,26.46,4,0.32,-8.24
CA-2020-102058,2020-07-08,2020-07-09,First Class,CUST-3390,Carlos Ramirez,Corporate,Spain,Barcelona,,14396,South,PROD-2384,Office Supplies,Art,Art 109,218.97,6,0.38,-72.88
CA-2023-102059,2023-09-18,2023-09-19,Standard Class,CUST-6785,David Charry,Consumer,Colombia,Bogotá,,22729,West,PROD-6093,Technology,Machines,Machines 295,668.61,1,0.14,170.71
CA-2023-102060,2023-03-14,2023-03-21,First Class,CUST-4542,Carlos Ramirez,Home Office,Spain,Valencia,,83590,Central,PROD-6886,Office Supplies,Paper,Paper 170,98.26,8,0.16,21.05
CA-2023-102061,2023-04-16,2023-04-18,First Class,CUST-3412,Maria Garcia,Corporate,United States,Los Angeles,,89341,West,PROD-3647,Technology,Phones,Phones 678,993.17,3,0.17,200.39
CA-2024-102062,2024-01-12,2024-01-16,Standard Class,CUST-1883,Juan Perez,Home Office,Colombia,Cali,,23747,South,PROD-5650,Furniture,Furnishings,Furnishings 914,4088.1,6,0.14,19.72
CA-2023-102063,2023-03-27,2023-04-01,Same Day,CUST-4438,Manuela Granados,Corporate,Argentina,Buenos Aires,,16167,West,PROD-3383,Office Supplies,Envelopes,Envelopes 296,368.64,7,0.12,67.55
CA-2023-102064,2023-03-19,2023-03-22,Standard Class,CUST-2439,Carlos Ramirez,Consumer,Peru,Lima,,84441,West,PROD-7246,Furniture,Tables,Tables 160,3251.41,5,0.05,691.79
CA-2019-102065,2019-11-25,2019-12-01,Same Day,CUST-9601,Manuela Granados,Corporate,Canada,Vancouver,,82406,Central,PROD-4007,Technology,Phones,Phones 976,3765.91,4,0.07,989.55
CA-2020-102066,2020-06-28,2020-07-01,Second Class,CUST-9680,Manuela Granados,Consumer,Peru,Cusco,,12690,South,PROD-9687,Technology,Machines,Machines 480,2042.04,3,0.28,-443.17
CA-2022-102067,2022-11-25,2022-12-01,First Class,CUST-6578,Juan Perez,Consumer,United States,Chicago,,27677,North,PROD-2725,Furniture,Bookcases,Bookcases 949,597.7,1,0.1,183.34
CA-2020-102068,2020-04-30,2020-05-07,Second Class,CUST-8640,Alejandro Robles,Corporate,Colombia,Cali,,81614,West,PROD-7934,Office Supplies,Art,Art 292,105.54,7,0.08,4.66
CA-2021-102069,2021-01-01,2021-01-03,First Class,CUST-7010,Luisa Morales,Home Office,Spain,Madrid,,11109,North,PROD-4685,Office Supplies,Labels,Labels 135,63.46,2,0.25,0.29
CA-2023-102070,2023-05-29,2023-05-30,Same Day,CUST-6148,Sara Lopez,Home Office,Spain,Barcelona,,72348,East,PROD-2932,Technology,Phones,Phones 767,541.09,4,0.2,11.01
CA-2024-102071,2024-12-06,2024-12-08,Same Day,CUST-4562,Juan Perez,Home Office,Peru,Cusco,,31434,West,PROD-2262,Office Supplies,Paper,Paper 250,65.25,6,0.28,-14.59
CA-2020-102072,2020-06-05,2020-06-12,Second Class,CUST-8032,Juan Perez,Corporate,Argentina,Buenos Aires,,22854,East,PROD-7323,Furniture,Furnishings,Furnishings 593,819.92,3,0.03,309.71
CA-2021-102073,2021-07-01,2021-07-05,Second Class,CUST-1907,David Charry,Corporate,Peru,Cusco,,23573,Central,PROD-9507,Furniture,Chairs,Chairs 172,840.34,3,0.06,168.47
CA-2019-102074,2019-01-15,2019-01-19,First Class,CUST-2416,Manuela Granados,Corporate,Mexico,CDMX,,16826,North,PROD-2794,Technology,Copiers,Copiers 673,402.85,4,0.26,-31.01
CA-2019-102075,2019-04-04,2019-04-11,Same Day,CUST-6351,David Charry,Consumer,Canada,Montreal,,54036,Central,PROD-2979,Furniture,Furnishings,Furnishings 29,2611.89,5,0.32,-714.9
CA-2022-102076,2022-05-07,2022-05-13,Second Class,CUST-1227,David Charry,Consumer,Peru,Lima,,56169,North,PROD-5471,Office Supplies,Envelopes,Envelopes 123,312.52,9,0.12,20.46
CA-2024-102077,2024-03-11,2024-03-16,Second Class,CUST-3153,Juan Perez,Consumer,Argentina,Buenos Aires,,98295,East,PROD-7038,Technology,Phones,Phones 889,6758.66,8,0.02,1096.37
CA-2023-102078,2023-10-04,2023-10-09,Second Class,CUST-3714,David Charry,Home Office,Canada,Toronto,,65237,Central,PROD-2347,Technology,Machines,Machines 913,1920.42,3,0.21,-12.24
CA-2024-102079,2024-12-18,2024-12-24,Second Class,CUST-1358,Alejandro Robles,Consumer,Peru,Lima,,24088,North,PROD-6953,Technology,Copiers,Copiers 53,4147.66,5,0.15,977.46
CA-2023-102080,2023-04-03,2023-04-07,Second Class,CUST-2002,David Charry,Home Office,Argentina,Córdoba,,24702,Central,PROD-9768,Technology,Accessories,Accessories 327,1667.37,5,0.2,101.57
CA-2021-102081,2021-07-29,2021-08-02,Second Class,CUST-6315,Luisa Morales,Corporate,Chile,Concepción,,86382,North,PROD-9993,Technology,Accessories,Accessories 208,4239.68,6,0.17,939.73
CA-2021-102082,2021-10-10,2021-10-14,First Class,CUST-9698,Juan Perez,Corporate,United States,Austin,,59269,East,PROD-7247,Furniture,Bookcases,Bookcases 336,4236.44,9,0.05,1412.08
CA-2024-102083,2024-03-01,2024-03-03,Second Class,CUST-6402,David Charry,Corporate,Peru,Arequipa,,25515,South,PROD-7987,Technology,Phones,Phones 686,3093.4,5,0.06,858.26
CA-2022-102084,2022-11-18,2022-11-22,Standard Class,CUST-8567,Manuela Granados,Corporate,Canada,Vancouver,,65782,North,PROD-1398,Office Supplies,Storage,Storage 909,202.68,4,0.14,23.26
CA-2020-102085,2020-09-27,2020-09-30,Standard Class,CUST-2087,Carlos Ramirez,Home Office,Peru,Cusco,,47892,North,PROD-7776,Office Supplies,Art,Art 119,149.74,3,0.0,33.51
CA-2022-102086,2022-02-03,2022-02-04,Standard Class,CUST-2028,Juan Perez,Corporate,Argentina,Rosario,,47362,South,PROD-6051,Technology,Phones,Phones 671,3211.8,5,0.44,-595.35
CA-2021-102087,2021-02-11,2021-02-15,Second Class,CUST-7456,Carlos Ramirez,Home Office,Chile,Santiago,,35440,West,PROD-2146,Office Supplies,Storage,Storage 703,166.63,4,0.26,-0.88
CA-2020-102088,2020-04-07,2020-04-13,Second Class,CUST-9872,David Charry,Corporate,Argentina,Buenos Aires,,13045,South,PROD-1374,Technology,Accessories,Accessories 298,1743.95,3,0.16,486.06
CA-2019-102089,2019-05-12,2019-05-13,Same Day,CUST-9065,Carlos Ramirez,Corporate,Spain,Valencia,,50760,East,PROD-4147,Office Supplies,Labels,Labels 298,196.68,9,0.3,27.71
CA-2023-102090,2023-09-14,2023-09-16,First Class,CUST-1495,Alejandro Robles,Consumer,Peru,Cusco,,71362,South,PROD-4592,Furniture,Tables,Tables 185,252.43,1,0.34,-2.27
CA-2019-102091,2019-03-06,2019-03-12,Same Day,CUST-8653,Sara Lopez,Home Office,Brazil,Brasília,,66360,South,PROD-6009,Office Supplies,Envelopes,Envelopes 68,5.06,1,0.14,0.31
CA-2021-102092,2021-09-12,2021-09-13,First Class,CUST-4995,Juan Perez,Home Office,Argentina,Buenos Aires,,50537,Central,PROD-9498,Office Supplies,Envelopes,Envelopes 99,191.87,7,0.18,-15.81
CA-2021-102093,2021-04-24,2021-04-30,Standard Class,CUST-5612,Manuela Granados,Consumer,Peru,Lima,,55875,East,PROD-6690,Technology,Copiers,Copiers 833,1759.21,3,0.31,-116.65
CA-2019-102094,2019-10-03,2019-10-05,Same Day,CUST-1834,Juan Perez,Consumer,Mexico,Guadalajara,,60716,North,PROD-1623,Furniture,Furnishings,Furnishings 24,1696.03,3,0.04,255.44
CA-2020-102095,2020-02-18,2020-02-21,Standard Class,CUST-3071,Carlos Ramirez,Consumer,Spain,Valencia,,59483,East,PROD-9998,Office Supplies,Envelopes,Envelopes 887,36.11,4,0.12,10.91
CA-2019-102096,2019-05-18,2019-05-20,Standard Class,CUST-9679,Luisa Morales,Home Office,United States,Seattle,,70538,East,PROD-9803,Office Supplies,Paper,Paper 349,14.74,2,0.5,-7.49
CA-2024-102097,2024-01-03,2024-01-05,Standard Class,CUST-6254,Alejandro Robles,Home Office,Peru,Cusco,,66235,North,PROD-7345,Furniture,Furnishings,Furnishings 428,2425.99,6,0.08,304.88
CA-2019-102098,2019-07-19,2019-07-25,Second Class,CUST-3216,Maria Garcia,Consumer,Brazil,São Paulo,,62622,East,PROD-6449,Furniture,Chairs,Chairs 440,1329.81,3,0.16,47.87
CA-2021-102099,2021-09-29,2021-10-06,Standard Class,CUST-5608,Carlos Ramirez,Consumer,Argentina,Buenos Aires,,16745,East,PROD-9707,Furniture,Furnishings,Furnishings 516,665.94,2,0.12,122.91
CA-2019-102100,2019-07-01,2019-07-06,Second Class,CUST-1509,Manuela Granados,Corporate,Mexico,CDMX,,67647,West,PROD-7815,Office Supplies,Binders,Binders 41,66.4,7,0.06,17.75
CA-2023-102101,2023-07-06,2023-07-10,Same Day,CUST-7070,Luisa Morales,Corporate,United States,Los Angeles,,10229,Central,PROD-3270,Office Supplies,Binders,Binders 266,342.08,9,0.06,25.35
CA-2023-102102,2023-12-03,2023-12-07,Standard Class,CUST-7695,Alejandro Robles,Corporate,Canada,Montreal,,14540,West,PROD-8194,Office Supplies,Binders,Binders 842,185.92,7,0.16,7.67
CA-2021-102103,2021-08-17,2021-08-20,Standard Class,CUST-9096,Carlos Ramirez,Home Office,Brazil,Rio de Janeiro,,68396,West,PROD-4881,Technology,Machines,Machines 525,692.54,2,0.07,209.33
CA-2021-102104,2021-06-08,2021-06-11,Second Class,CUST-5249,Juan Perez,Corporate,Peru,Cusco,,25637,West,PROD-6388,Technology,Accessories,Accessories 903,5925.38,9,0.31,-983.48
CA-2019-102105,2019-08-20,2019-08-24,Second Class,CUST-4807,David Charry,Home Office,Spain,Valencia,,94192,West,PROD-6435,Office Supplies,Paper,Paper 542,116.74,4,0.05,35.28
CA-2020-102106,2020-07-27,2020-08-01,Second Class,CUST-7389,Manuela Granados,Corporate,Canada,Vancouver,,92765,Central,PROD-4558,Office Supplies,Envelopes,Envelopes 841,135.38,6,0.14,6.79
CA-2024-102107,2024-08-25,2024-08-29,Standard Class,CUST-7914,Carlos Ramirez,Corporate,Mexico,Guadalajara,,18352,South,PROD-1494,Office Supplies,Envelopes,Envelopes 547,124.9,5,0.2,0.83
CA-2022-102108,2022-03-30,2022-04-06,Standard Class,CUST-2299,Juan Perez,Home Office,Argentina,Rosario,,63319,North,PROD-9902,Technology,Machines,Machines 459,3159.04,5,0.09,869.85
CA-2021-102109,2021-08-17,2021-08-22,Same Day,CUST-9727,Juan Perez,Home Office,Brazil,Brasília,,55329,West,PROD-8060,Office Supplies,Binders,Binders 46,78.54,2,0.15,18.41
CA-2022-102110,2022-07-30,2022-08-02,First Class,CUST-1357,David Charry,Home Office,United States,New York,,84478,West,PROD-6505,Technology,Accessories,Accessories 325,4381.3,7,0.37,-1201.67
CA-2022-102111,2022-08-06,2022-08-07,Second Class,CUST-5990,Alejandro Robles,Home Office,Peru,Arequipa,,96452,East,PROD-2783,Technology,Machines,Machines 70,632.5,1,0.18,128.85
CA-2021-102112,2021-08-28,2021-09-03,First Class,CUST-4441,Alejandro Robles,Consumer,Canada,Vancouver,,56261,West,PROD-9595,Office Supplies,Labels,Labels 303,84.45,3,0.13,14.08
CA-2022-102113,2022-05-21,2022-05-28,Standard Class,CUST-4876,Maria Garcia,Home Office,Spain,Valencia,,36474,South,PROD-7040,Furniture,Furnishings,Furnishings 285,4157.19,9,0.2,-12.85
CA-2020-102114,2020-08-09,2020-08-16,Standard Class,CUST-5965,Maria Garcia,Corporate,Mexico,CDMX,,54124,North,PROD-1168,Technology,Copiers,Copiers 545,6303.23,7,0.1,13.73
CA-2024-102115,2024-11-05,2024-11-08,First Class,CUST-9765,Alejandro Robles,Home Office,United States,Seattle,,35956,South,PROD-2383,Furniture,Bookcases,Bookcases 843,157.46,1,0.18,17.21
CA-2021-102116,2021-06-24,2021-06-27,First Class,CUST-1604,Alejandro Robles,Consumer,Brazil,Brasília,,25335,North,PROD-8967,Office Supplies,Art,Art 621,72.84,2,0.36,-2.14
CA-2023-102117,2023-08-21,2023-08-23,First Class,CUST-7690,Carlos Ramirez,Corporate,Argentina,Rosario,,71305,Central,PROD-1449,Technology,Machines,Machines 278,2782.49,8,0.07,108.01
CA-2022-102118,2022-05-15,2022-05-22,Same Day,CUST-1723,Alejandro Robles,Corporate,United States,Chicago,,47588,South,PROD-6273,Office Supplies,Art,Art 368,27.99,3,0.14,0.71
CA-2022-102119,2022-02-01,2022-02-03,First Class,CUST-7310,Alejandro Robles,Corporate,Argentina,Córdoba,,41285,South,PROD-7042,Office Supplies,Binders,Binders 846,164.44,7,0.11,9.59
CA-2019-102120,2019-09-07,2019-09-09,Same Day,CUST-5516,Carlos Ramirez,Corporate,Chile,Santiago,,33376,East,PROD-2259,Technology,Phones,Phones 834,3705.59,8,0.3,-428.47
CA-2020-102121,2020-12-18,2020-12-24,Standard Class,CUST-1741,David Charry,Consumer,Chile,Valparaíso,,47031,South,PROD-8049,Office Supplies,Art,Art 157,72.62,6,0.28,-15.39
CA-2023-102122,2023-10-16,2023-10-18,Same Day,CUST-4185,Maria Garcia,Corporate,Brazil,São Paulo,,22573,West,PROD-7679,Office Supplies,Labels,Labels 163,18.58,2,0.34,-0.06
CA-2024-102123,2024-07-23,2024-07-28,First Class,CUST-1607,Manuela Granados,Consumer,United States,New York,,87034,South,PROD-1285,Furniture,Chairs,Chairs 874,753.05,1,0.05,177.32
CA-2019-102124,2019-07-12,2019-07-16,Standard Class,CUST-4113,Luisa Morales,Consumer,Brazil,São Paulo,,93411,South,PROD-7153,Office Supplies,Paper,Paper 430,245.06,6,0.24,-13.3
CA-2022-102125,2022-11-11,2022-11-12,First Class,CUST-1129,Alejandro Robles,Corporate,Mexico,Guadalajara,,28155,North,PROD-4716,Furniture,Furnishings,Furnishings 611,438.45,1,0.35,-139.81
CA-2023-102126,2023-04-11,2023-04-14,Second Class,CUST-2963,Juan Perez,Consumer,Mexico,Guadalajara,,21058,West,PROD-6401,Furniture,Tables,Tables 701,213.86,3,0.32,-19.65
CA-2024-102127,2024-11-18,2024-11-23,Same Day,CUST-7466,Carlos Ramirez,Consumer,United States,Austin,,22843,West,PROD-6463,Furniture,Furnishings,Furnishings 371,1490.5,7,0.1,424.53
CA-2022-102128,2022-07-29,2022-07-30,Same Day,CUST-3985,David Charry,Home Office,Peru,Cusco,,99937,East,PROD-6594,Furniture,Bookcases,Bookcases 842,1708.27,4,0.25,-168.16
CA-2023-102129,2023-09-02,2023-09-09,First Class,CUST-8695,Juan Perez,Corporate,United States,Chicago,,45815,South,PROD-8707,Furniture,Furnishings,Furnishings 163,548.09,7,0.19,103.71
CA-2023-102130,2023-07-31,2023-08-07,Standard Class,CUST-1596,David Charry,Home Office,Argentina,Buenos Aires,,60222,East,PROD-6073,Technology,Phones,Phones 672,908.39,2,0.26,77.28
CA-2020-102131,2020-09-03,2020-09-10,Second Class,CUST-3612,Maria Garcia,Consumer,Spain,Barcelona,,88309,East,PROD-5562,Technology,Machines,Machines 757,934.77,2,0.28,-215.44
CA-2022-102132,2022-05-13,2022-05-18,Standard Class,CUST-3922,Alejandro Robles,Corporate,Chile,Concepción,,37771,North,PROD-9854,Technology,Machines,Machines 388,2805.29,8,0.18,187.15
CA-2023-102133,2023-03-22,2023-03-27,Same Day,CUST-4399,David Charry,Home Office,Chile,Concepción,,43368,East,PROD-7570,Office Supplies,Binders,Binders 443,50.85,1,0.08,10.29
CA-2021-102134,2021-01-23,2021-01-26,First Class,CUST-1025,Maria Garcia,Consumer,Canada,Montreal,,16553,North,PROD-8946,Technology,Accessories,Accessories 162,2371.68,7,0.45,-1029.94
CA-2024-102135,2024-04-23,2024-04-27,First Class,CUST-5797,Juan Perez,Corporate,Brazil,São Paulo,,85263,West,PROD-2828,Technology,Machines,Machines 169,4916.19,9,0.21,640.24
CA-2021-102136,2021-09-14,2021-09-16,First Class,CUST-5612,David Charry,Home Office,Chile,Valparaíso,,17347,South,PROD-4683,Office Supplies,Labels,Labels 205,231.93,6,0.07,76.4
CA-2021-102137,2021-07-12,2021-07-19,Standard Class,CUST-4498,Juan Perez,Consumer,Canada,Toronto,,24905,East,PROD-9487,Furniture,Furnishings,Furnishings 513,283.38,1,0.43,-20.78
CA-2022-102138,2022-05-16,2022-05-22,Same Day,CUST-9310,Sara Lopez,Home Office,Canada,Vancouver,,23310,South,PROD-8214,Office Supplies,Art,Art 168,8.86,3,0.18,0.8
CA-2020-102139,2020-08-14,2020-08-18,First Class,CUST-5540,Carlos Ramirez,Home Office,Mexico,Guadalajara,,20423,East,PROD-9090,Furniture,Chairs,Chairs 122,3167.25,8,0.13,5.14
CA-2024-102140,2024-03-11,2024-03-17,Standard Class,CUST-8940,Manuela Granados,Consumer,Peru,Arequipa,,51666,West,PROD-2286,Technology,Phones,Phones 143,4242.87,4,0.08,1021.76
CA-2019-102141,2019-08-25,2019-08-28,Same Day,CUST-7309,Alejandro Robles,Consumer,United States,Chicago,,36627,Central,PROD-8192,Technology,Accessories,Accessories 935,1255.84,2,0.21,1.05
CA-2023-102142,2023-08-18,2023-08-21,Same Day,CUST-8747,Juan Perez,Home Office,Colombia,Medellín,,68697,North,PROD-3380,Technology,Accessories,Accessories 469,1509.53,3,0.25,-9.87
CA-2023-102143,2023-09-03,2023-09-06,Standard Class,CUST-3617,Manuela Granados,Corporate,Colombia,Medellín,,83637,West,PROD-3754,Furniture,Bookcases,Bookcases 929,1913.93,6,0.22,-212.86
CA-2024-102144,2024-12-10,2024-12-11,Same Day,CUST-3803,Carlos Ramirez,Corporate,Peru,Cusco,,93545,Central,PROD-7209,Technology,Phones,Phones 246,349.34,3,0.04,66.75
CA-2020-102145,2020-07-03,2020-07-09,First Class,CUST-4497,Juan Perez,Consumer,Brazil,Rio de Janeiro,,37251,Central,PROD-6496,Technology,Copiers,Copiers 243,800.71,2,0.31,63.87
CA-2023-102146,2023-05-10,2023-05-14,First Class,CUST-7442,Manuela Granados,Corporate,United States,Austin,,58162,East,PROD-1973,Technology,Copiers,Copiers 894,2972.52,3,0.08,897.0
CA-2021-102147,2021-09-21,2021-09-25,Same Day,CUST-1438,Maria Garcia,Home Office,Colombia,Medellín,,74882,North,PROD-1164,Furniture,Bookcases,Bookcases 559,1632.97,7,0.26,116.12
CA-2021-102148,2021-11-10,2021-11-15,Standard Class,CUST-1193,Juan Perez,Home Office,Canada,Toronto,,36433,North,PROD-9783,Office Supplies,Envelopes,Envelopes 442,256.73,7,0.04,93.13
CA-2021-102149,2021-04-12,2021-04-17,Same Day,CUST-4883,Alejandro Robles,Home Office,Argentina,Rosario,,58001,North,PROD-4251,Technology,Accessories,Accessories 958,2054.8,4,0.37,-609.6
CA-2022-102150,2022-09-14,2022-09-21,First Class,CUST-8574,Juan Perez,Corporate,Peru,Cusco,,87021,East,PROD-7170,Office Supplies,Storage,Storage 207,219.16,7,0.2,46.55
CA-2019-102151,2019-11-20,2019-11-25,Same Day,CUST-4808,Manuela Granados,Home Office,Mexico,Guadalajara,,63734,South,PROD-9644,Furniture,Bookcases,Bookcases 766,4320.41,8,0.18,-205.37
CA-2024-102152,2024-01-17,2024-01-20,Same Day,CUST-8464,Sara Lopez,Home Office,Brazil,São Paulo,,16286,Central,PROD-8777,Furniture,Chairs,Chairs 172,2059.73,5,0.24,-67.16
CA-2023-102153,2023-02-28,2023-03-04,Same Day,CUST-6256,David Charry,Consumer,Spain,Madrid,,77004,East,PROD-7551,Technology,Phones,Phones 279,665.5,4,0.07,77.4
CA-2020-102154,2020-01-14,2020-01-20,Second Class,CUST-4970,Sara Lopez,Home Office,Spain,Barcelona,,28854,West,PROD-1424,Office Supplies,Art,Art 936,156.87,5,0.16,31.32
CA-2021-102155,2021-02-19,2021-02-22,Standard Class,CUST-1234,David Charry,Home Office,Spain,Madrid,,69489,North,PROD-8912,Technology,Accessories,Accessories 675,7309.41,7,0.09,1394.97
CA-2019-102156,2019-07-31,2019-08-01,Standard Class,CUST-4995,David Charry,Consumer,United States,New York,,90125,West,PROD-2410,Furniture,Chairs,Chairs 669,6140.72,9,0.1,116.34
CA-2022-102157,2022-01-04,2022-01-09,Second Class,CUST-4614,Carlos Ramirez,Consumer,Canada,Montreal,,51347,North,PROD-3149,Office Supplies,Paper,Paper 230,149.48,4,0.15,13.34
CA-2023-102158,2023-03-25,2023-03-28,Same Day,CUST-7359,Carlos Ramirez,Consumer,United States,New York,,90616,North,PROD-9505,Technology,Machines,Machines 233,1716.28,3,0.52,-884.39
CA-2019-102159,2019-06-11,2019-06-14,Second Class,CUST-4395,Carlos Ramirez,Consumer,Spain,Madrid,,14957,Central,PROD-3454,Furniture,Tables,Tables 469,4237.81,8,0.2,596.72
CA-2019-102160,2019-10-26,2019-10-27,Second Class,CUST-1010,Sara Lopez,Corporate,United States,Los Angeles,,58239,North,PROD-6221,Office Supplies,Binders,Binders 11,65.09,5,0.03,13.92
CA-2021-102161,2021-02-09,2021-02-11,Second Class,CUST-3435,David Charry,Home Office,Spain,Madrid,,88248,South,PROD-8523,Office Supplies,Paper,Paper 784,125.16,4,0.15,19.86
CA-2021-102162,2021-06-07,2021-06-11,Standard Class,CUST-8858,Manuela Granados,Corporate,Brazil,Rio de Janeiro,,38512,North,PROD-6394,Office Supplies,Labels,Labels 470,179.36,6,0.16,35.03
CA-2024-102163,2024-05-17,2024-05-23,Second Class,CUST-4503,David Charry,Consumer,Colombia,Cali,,44843,West,PROD-8824,Office Supplies,Paper,Paper 38,84.76,4,0.17,20.18
CA-2021-102164,2021-05-05,2021-05-12,Second Class,CUST-7521,Manuela Granados,Corporate,Brazil,Rio de Janeiro,,41514,North,PROD-7355,Office Supplies,Paper,Paper 648,9.88,1,0.19,-0.98
